,Date,TweetID,Text,BTC Price,User Location,User follower count,UserFollowingCount,User Verified,Quote Status?,AccountCreationDate,Default Profile Theme?,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
873,7/14/2021,1.41538E+18,   Once CBDCs are in effect the mechanism of the economy will cause bitcoin to collapse even further...Or could remain as speculative asset with 0 stability (unlikely) in which case will be heavily regulated.,32807.19,"Santa Clarita, CA",176,493,FALSE,FALSE,2/22/2012 6:26,FALSE,FALSE,493,0.5,-0.35
875,7/14/2021,1.41538E+18,"Startup opportunity, small nuclear reactors for bitcoin miners.",32807.19,United States of America,1151,1359,FALSE,FALSE,9/19/2008 7:47,FALSE,FALSE,1359,0.4,-0.25
888,7/14/2021,1.41538E+18,Ethereum bounces but ETH price in danger of turning $2.3K into new resistanceRead here : bitcoin btc ethereum invest money finance trade btcusd eth ripple xrp fintech technology litecoin moneroFollow us for latest crypto and blockch… ,32807.19,,203,265,FALSE,FALSE,5/11/2020 13:59,TRUE,FALSE,265,0.677272727,0.318181818
890,7/14/2021,1.41538E+18,"All of this - especially artificially enforced scarcity. Also, the people building massive computer operations are taking up massive amounts of energy - as much as some developed European countries.  ",32807.19,"Fairborn, OH",6231,2356,FALSE,TRUE,4/9/2011 1:46,TRUE,FALSE,2356,0.583333333,-0.116666667
896,7/14/2021,1.41538E+18,Join MaticBot - The Best Bitcoin Arbitrage investment online:  ,32807.19,Worldwide,1962,2100,FALSE,TRUE,9/17/2013 1:38,FALSE,FALSE,2100,0.3,1
899,7/14/2021,1.41538E+18,Buy BTC With Your Credit Card / Fast Crypto Exchange  Bitcoin BTC ETH XRP Cryptocurrency 14:51 ,32807.19,,10275,3328,FALSE,FALSE,12/5/2013 23:34,TRUE,FALSE,3328,0.6,0.2
901,7/14/2021,1.41538E+18,July 14Bitcoin is still fucking garbage,32807.19,,56,326,FALSE,FALSE,5/2/2020 22:16,TRUE,FALSE,326,0.8,-0.6
902,7/14/2021,1.41538E+18,discounts deals cashback referrals affiliate crypto cryptocurrency cryptocurrenices dogearmy dogecoin affiliatemarketing claim free btc eth Litecoin bitcoin doge Binance tronarmy ,32807.19,United States of America,67590,6566,FALSE,FALSE,6/25/2012 4:38,FALSE,FALSE,6566,0.8,0.4
915,7/14/2021,1.41538E+18,"Opt 1: He doesn't get it yetOpt 2: He know he is lying. (Psst, this one).Crypto is decentralized from governments and have a fixed supply.The USD or Digital USD doesn't achieve any of those parameters.Dear FED, your days are counted. bitcoin ",32807.19,,1887,2175,FALSE,TRUE,4/3/2012 23:29,TRUE,FALSE,2175,0.1,0.05
924,7/14/2021,1.41538E+18, daily view. Will 0.618 hold or will we see $22222 after 56 days of sideways movement WDWW - What do  want... Buy lower or leave everyone hoping for retest of previous high bitcoin crypto ,32807.19,🌎,526,1011,FALSE,FALSE,5/22/2018 1:10,FALSE,FALSE,1011,0.235555556,-0.002222222
925,7/14/2021,1.41538E+18, Bitcoin would do a Bart Simpson to new ATHs in a matter of seconds!,32807.19,United States of America,1830,1413,FALSE,FALSE,10/11/2013 18:53,FALSE,FALSE,1413,0.454545455,0.170454545
934,7/14/2021,1.41538E+18,Join MaticBot - The Best Bitcoin Arbitrage investment online:  ,32807.19,Worldwide,1962,2100,FALSE,TRUE,9/17/2013 1:38,FALSE,FALSE,2100,0.3,1
939,7/14/2021,1.41538E+18,Join the PRNROCKET army!!!!!! The hottest token in crypto with the best team and community. LFG!!! btc babydoge bnb feg binance Altcoins bitcoin shib safemoon TRONPAD EthereumClassicnsfwapp CryptoNews    ,32807.19,,70,152,FALSE,FALSE,7/11/2020 17:34,TRUE,FALSE,152,0.3,1
944,7/14/2021,1.41538E+18,linkedin birthdayweekend twitter facebook instagram tiktok socialmedia tumblr dogecoin deal gift gifts giftideas shop shopping affiliatemarketing bitcoin popcorn Enjoy $10 off Orders of $50+ - Use code IR10 - ,32807.19,United States of America,67590,6566,FALSE,FALSE,6/25/2012 4:38,FALSE,FALSE,6566,0.5,0.4
949,7/14/2021,1.41538E+18,  I would like to introduce you to Bitcoin Mining where you can make up to a minimum of 80% profit of your investment and 85% max. Without having to send out your funds to anyone. You earn directly via your wallet,32807.19,United States of America,172,217,FALSE,FALSE,1/2/2020 8:20,TRUE,FALSE,217,0.4,0.1
952,7/14/2021,1.41538E+18,"My bad, I meant to say non-QB, y’all. Bitcoin Barkley was not forgotten.",32807.19,United States of America,1314,526,FALSE,FALSE,7/24/2011 6:33,FALSE,FALSE,526,0.666666667,-0.7
978,7/14/2021,1.41538E+18,[1D] Bitcoin market is weakly trending down current momentum suggests the market is neutral. technology fx binaryoptions visit:  for more!,32807.19,,417,195,FALSE,FALSE,8/24/2015 14:03,FALSE,FALSE,195,0.453472222,0.023611111
997,7/14/2021,1.41538E+18,Ripple Partner Mercury FX Accepted Into 'First Cohort' of a South African Regulatory SandboxBitcoin Crypto altcoin  cryptocurrency mining  Microsoft  Fresh ethereum CryptoTab  affiliate ,32807.19,South Africa,631,409,FALSE,FALSE,5/14/2018 22:15,FALSE,FALSE,409,0.277777778,0.183333333
998,7/14/2021,1.41538E+18,   Fiat currency by central banks:Abundance creates wastefulness. bitcoin:Limitations stimulate creativity and being careful with recourses.Pick a winner for battling climate change.,32807.19,,67,163,FALSE,FALSE,2/28/2010 16:18,TRUE,FALSE,163,0.625,-0.05
1000,7/14/2021,1.41538E+18,Join the PRNROCKET army!!!!!! The hottest token in crypto with the best team and community. LFG!!! btc babydoge bnb eth binance Altcoins bitcoin shib safemoon TRONPAD EthereumClassicnsfwapp CryptoNews    ,32807.19,,70,152,FALSE,FALSE,7/11/2020 17:34,TRUE,FALSE,152,0.3,1
1002,7/14/2021,1.41538E+18, is this massive technological breakthrough going to change the fiat money landscape forever?We're talking about a centralized coin that consumes less energy than Bitcoin here  ,32807.19,France,1448,595,FALSE,TRUE,3/16/2012 16:20,TRUE,FALSE,595,0.533333333,-0.083333333
1008,7/14/2021,1.41538E+18,"   NFT means that it’s unique and can’t be replaced with something else. For example, a bitcoin is fungible — trade one for another bitcoin, and you’ll have exactly the same thing.",32807.19,Vzla,1229,1966,FALSE,FALSE,4/23/2017 4:15,TRUE,FALSE,1966,0.458333333,0.208333333
1011,7/14/2021,1.41538E+18, until it is successful according to the plan that has been set     cryptocurrency Bitcoin Airdrop BSC Bitcoin ETH LUCKDOGE Airdropstario,32807.19,,31,244,FALSE,FALSE,7/25/2013 15:26,FALSE,FALSE,244,0.95,0.75
1013,7/14/2021,1.41538E+18,"  As we all know, peoples are talking about inflation. We need to do something about it, to save our asset, and Crypto is a solution. By buying Bitcoin    the value of our asset will be secure as it will not decrease but increase. DM me If you are interested for more info.",32807.19,United States of America,2240,1539,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1539,0.533333333,0.383333333
1020,7/14/2021,1.41538E+18,"  This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions ,Airdrop CoinMarketCap CMC  Bitcoin Ethreum BinanceSmartChain Bep20 Erc20",32807.19,Hankam,54,1306,FALSE,FALSE,10/22/2020 6:01,TRUE,FALSE,1306,0.8,0.333333333
1021,7/14/2021,1.41538E+18,"  oh. I saw it just casually mentioned when Capital bought, in Bloomberg, The Street, etc. No really big deal! : )  ",32807.19,Argentina,123,591,FALSE,FALSE,12/1/2014 22:01,FALSE,FALSE,591,0.655555556,-3.70E-17
1024,7/14/2021,1.41538E+18,bitcoin - The Psychology Behind Asset Growth &amp; Leverage for COINBASE:BTCUSD by VictorCobra   ,32807.19,Matter Doesn't Matter,59360,13903,FALSE,FALSE,1/7/2014 23:52,FALSE,FALSE,13903,0.7,-0.4
1029,7/14/2021,1.41538E+18, Bitcoin is 12 years old,32807.19,,69,340,FALSE,FALSE,6/30/2015 10:53,TRUE,FALSE,340,0.2,0.1
1030,7/14/2021,1.41538E+18,DO NOT SALE YOUR Bitcoin Ethereum CardanoThey each have their own intrinsic value.Crypto,32807.19,United States of America,156,154,FALSE,FALSE,11/3/2010 2:35,FALSE,FALSE,154,1,0.6
1031,7/14/2021,1.41538E+18,Join MaticBot - The Best Bitcoin Arbitrage investment online:  ,32807.19,Worldwide,1962,2100,FALSE,TRUE,9/17/2013 1:38,FALSE,FALSE,2100,0.3,1
1038,7/14/2021,1.41538E+18,    Foreigners are very very very rarely bothered.  Bitcoin is money of the poor,32807.19,,38266,213,FALSE,FALSE,8/6/2019 7:28,TRUE,FALSE,213,0.8,-0.005
1058,7/14/2021,1.41538E+18," you should do this with 0% lines of credit cards first, then when the 0% offer ends use the bitcoin you bought with credit as collateral for loans to pay off the credit cards45 days after you pay off the cards you'll probably get some new 0% lines, which will be your powder keg",32807.19,814F 5184 083D 879F DFED CF12,223,1469,FALSE,FALSE,8/30/2016 18:05,FALSE,FALSE,1469,0.393939394,0.193181818
1059,7/14/2021,1.41538E+18," As we all know, peoples are talking about inflation. We need to do something about it, to save our asset, and Crypto is a solution. By buying Bitcoin    the value of our asset will be secure as it will not decrease but increase. DM me If you are interested for more info.",32807.19,United States of America,2240,1539,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1539,0.533333333,0.383333333
1064,7/14/2021,1.41538E+18,"Even experienced crypto traders and owners still have no luck with mastering the trends of these cryptocurrencies, so do not be shocked if you find yourself in the same boat.gmcoin gmc tron trx Bitcoin ethereum cryptocurrency  blockchain    ",32807.19,Global,10850,635,FALSE,FALSE,4/8/2019 21:55,FALSE,FALSE,635,0.608333333,0.033333333
1073,7/14/2021,1.41538E+18,Las Vegas Crypto Friendly Resort cryptocurrency nft nfts nftshiba ShibaSwap shibarmy uniswap polkadot BNB  ada  btc ripple PancakeSwap coinbase dogearmy  lasvegas vegas lasvegasstrip  CryptoNews cryptocurrency blockchain bitcoin ,32807.19,United States of America,180,859,FALSE,TRUE,5/16/2020 15:46,TRUE,FALSE,859,0.5,0.375
1090,7/14/2021,1.41538E+18,"I found bitcoin in a User vault at this location! Join me playing coinhuntworld, It's awesome!  cryptocurrency 5854 ",32807.19,,78,225,FALSE,FALSE,6/18/2012 18:26,TRUE,FALSE,225,1,1
1096,7/14/2021,1.41538E+18,Join MaticBot - The Best Bitcoin Arbitrage investment online:  ,32807.19,Worldwide,1962,2100,FALSE,TRUE,9/17/2013 1:38,FALSE,FALSE,2100,0.3,1
1101,7/14/2021,1.41538E+18,Bitcoin (BTC USD) Cryptocurrency Price Chart Signals Key Level Is Near - Bloomberg  via  btc,32807.19,,4213,1964,FALSE,FALSE,3/8/2015 6:31,FALSE,FALSE,1964,0.7,0.05
1104,7/14/2021,1.41538E+18, CoinClarity’ve ranked some crypto to invest in.1 Bitcoin  (1st in marketcap);2 Ethereum (2nd in marketcap);3  (5th in marketcap);4  (100th in marketcap according to ).It’s easy to see which one is the undervalued one.,32807.19,Brazil,493,645,FALSE,FALSE,3/8/2018 19:49,TRUE,FALSE,645,0.416666667,0.216666667
1121,7/14/2021,1.41538E+18, Free Trading Signals (BETA)SYMBOL:  /  bitcoinDIRECTION: BUY @ 32788.45TIMEFRAME: 5 MINPLATFORM: ZentraderStrategy: Short term trend reversal. BETA testing. Read pinned tweet for full info!forexsignals zentrader ゼントレーダー ゼン・トレーダー,32807.19,Singapore,339,107,FALSE,FALSE,1/8/2020 22:21,TRUE,FALSE,107,0.6625,0.125
1122,7/14/2021,1.41538E+18,"Stack sats and have fun doing it! This Friday at Match Time play CSGO for Bitcoin, presented by .Get Infuse and start playing:  ",32807.19,Universe,4005,255,FALSE,FALSE,8/26/2019 21:07,TRUE,FALSE,255,0.2,0.375
1131,7/14/2021,1.41538E+18,Episode 16 of the Canadian Bitcoiners podcast is live. Tune in and listen to some solid banter between myself and  discussing Bitcoin and other cryptocurrencies.,32807.19,podcasting my way to the 🌙,540,141,FALSE,FALSE,4/21/2019 17:42,TRUE,FALSE,141,0.325,0.003787879
1135,7/14/2021,1.41538E+18," As we all know, peoples are talking about inflation. We need to do something about it, to save our asset, and Crypto is a solution. By buying Bitcoin    the value of our asset will be secure as it will not decrease but increase. DM me If you are interested for more info.",32807.19,United States of America,2240,1539,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1539,0.533333333,0.383333333
1195,7/14/2021,1.41538E+18," Bitcoin is going to zero, Bitcoin is going to one Million, The people will win",32807.19,Canada,81,486,FALSE,FALSE,7/14/2018 15:57,TRUE,FALSE,486,0.4,0.8
1206,7/14/2021,1.41538E+18,"CBDCs will have unlimited supply based on need for central banks to produce more, but bitcoin will always have a supply limited to 21 million, making it superior in value to other digital currencies",32807.19,,6202,360,FALSE,FALSE,5/6/2009 5:34,FALSE,FALSE,360,0.361309524,0.167261905
1249,7/14/2021,1.41538E+18,"Stable Coins Should Be More Tightly Regulated, Fed Chairman Tells Congress  trademoneta crypto bitcoin ",32807.19,United Kingdom,100,242,FALSE,FALSE,10/27/2018 20:16,FALSE,FALSE,242,0.392857143,0.160714286
1259,7/14/2021,1.41538E+18,"A strong project, which in the future will give great growth! Do not miss the opportunity to join an excellent project!   Plastic finance ESG Compliant plasticfinance plastic bitcoin ico waste plasticwaste environment cryptounderlying plasticbasedunderlying",32807.19,,3641,4183,FALSE,FALSE,3/4/2011 20:27,FALSE,FALSE,4183,0.521666667,0.446666667
1280,7/14/2021,1.41538E+18," 0.06 is the recent support and if it breaks, 0.037 is the next one where it can land.Daily crypto signals available. Join our telegram channel. Link in the bio!safemoon   ethereum  bitcoin DOGECOIN  pancakeswap  92346 ",32807.19,,67,104,FALSE,FALSE,6/13/2020 7:23,TRUE,FALSE,104,0.216666667,0.133333333
1285,7/14/2021,1.41538E+18,Horse Racing Odds Shortening    Doge bitcoin Wednesday EURO2020Double Talkin Jive 19:55 Killarney. Early odds 3...,32807.19,BAT Tips accepted here,646,684,FALSE,FALSE,11/24/2017 16:52,TRUE,FALSE,684,0.3,0.1
1288,7/14/2021,1.41538E+18,I’m interested buying an ETF fund wether bitcoin or ethereum hit me up!       ,32807.19,"Newport Beach, CA",3927,3578,FALSE,FALSE,5/18/2015 0:02,FALSE,FALSE,3578,0.5,0.3125
1299,7/14/2021,1.41538E+18,Crypto Panic: How Australians Will Be Able To Spend Bitcoin Via A New VISA Partnership   Bet with  via ⟶  √ ,32807.19,🇺🇸,27978,13366,FALSE,FALSE,8/25/2008 3:17,FALSE,FALSE,13366,0.539772727,0.318181818
1302,7/14/2021,1.41538E+18, I know of no meaningful distinction that would carve out Bitcoin from this critique. Probably the solution to humanity's future has nothing to do with creating a new currency.,32807.19,United States of America,300,556,FALSE,FALSE,11/19/2013 1:03,TRUE,FALSE,556,0.359848485,-0.037878788
1305,7/14/2021,1.41538E+18," That discount will be gone by Friday close, 12% is a giant arbitrage for investors that aren't quite ready to buy BTC spot. Either way more money in the space is good for Bitcoin long-term.",32807.19,,87,577,FALSE,FALSE,11/1/2020 18:27,TRUE,FALSE,577,0.65,0.35
1313,7/14/2021,1.41538E+18,Plastic finance ESG Compliant plasticfinance plastic bitcoin ico investment pollution waste plasticwaste environment Nice project. Looks like this project will become one of the top cryptocurrency in the future because of its unique platform.,32807.19,,2111,2321,FALSE,FALSE,12/26/2020 13:18,TRUE,FALSE,2321,0.525,0.255
1315,7/14/2021,1.41538E+18,"If you are Selling your Bitcoin , You are Exchanging Bitcoin  to a Currency that IS LOSING IT’S VALUE AND PURCHASING POWER.THE WORLD WILL ADOPT BITCOIN BECAUSE OF INFLATION.YEAR OVER YEAR ALL Bitcoin DOES IS GO UP IN VALUE VSALL CURRENCIES THAT LOSES THEIR VALUEHODL ",32807.19,,583,1122,FALSE,TRUE,3/13/2019 16:14,TRUE,FALSE,1122,0.1,-0.3
1320,7/14/2021,1.41538E+18,VGRID Energy Systems Finds Solution to Make Bitcoin Mining Go Green  ,32807.19,,8796,8151,FALSE,FALSE,3/7/2010 18:17,FALSE,FALSE,8151,0.3,-0.2
1329,7/14/2021,1.41538E+18,Morbex project is great. Its private sale has started on 10th July and there is also a bonus on purchasing. you can get 10% more due to this bonus. Must join.MorbexFinance Morbex BEX blockchain cryptocurrency bitcoin crypto Binance BNB cryptocurrencies,32807.19,,2174,4581,FALSE,FALSE,9/21/2020 16:39,TRUE,FALSE,4581,0.5,0.29375
1334,7/14/2021,1.41538E+18,[1D] Bitcoin market is weakly trending down current momentum suggests the market is neutral. wealth update money visit:  for more!,32807.19,,417,195,FALSE,FALSE,8/24/2015 14:03,FALSE,FALSE,195,0.453472222,0.023611111
1350,7/14/2021,1.41538E+18," They do have a solid argument with a new asset class that the central banks can't manipulate. Also, it's kinda elitist to not consider how Bitcoin has helped people that are shut out of the global banking system. Bitcoin can be transferred anywhere basically free.",32807.19,India,48,341,FALSE,FALSE,11/13/2009 2:39,TRUE,FALSE,341,0.320909091,0.107272727
1380,7/14/2021,1.41538E+18," As we all know, peoples are talking about inflation. We need to do something about it, to save our asset, and Crypto is a solution. By buying Bitcoin    the value of our asset will be secure as it will not decrease but increase. DM me If you are interested for more info.",32807.19,United States of America,2240,1539,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1539,0.533333333,0.383333333
1387,7/14/2021,1.41538E+18,  Green Bitcoin is goodOil backed US dollar is bad,32807.19,Satoshi Heights,2440,357,FALSE,FALSE,6/4/2009 14:32,FALSE,FALSE,357,0.483333333,-0.45
1408,7/14/2021,1.41538E+18,"791 Bitcoin just moved for the first time in over 9 years That means someone has held on to these bitcoin since 2012, while their value went from $4,000 to $25 million Power of Holding on assets you believe over !$btcETH Crypto BNB SafeMoon ",32807.19,,8412,306,FALSE,FALSE,10/13/2017 7:43,FALSE,FALSE,306,0.333333333,0.3125
1414,7/14/2021,1.41538E+18,Bitcoin moves a few % to the upside and prevents its users from purchasing crypto?  - me and three co-workers just tried to buy the re-test. “Server error.”Classy. ,32807.19,,65,359,FALSE,FALSE,9/6/2018 16:09,FALSE,FALSE,359,0.5,-0.05
1418,7/14/2021,1.41538E+18,   4. Governments and central bankers are coming up with CBDCs. Centralized digital currencies. The future is going to be such that each country has its own digital currency.5. They don't need to confiscate bitcoin or even ban it. Just releasing digital dollar will do.,32807.19,"Santa Clarita, CA",176,493,FALSE,FALSE,2/22/2012 6:26,FALSE,FALSE,493,0.267857143,0.085714286
1421,7/14/2021,1.41538E+18,What's your favorite usage/benefit of Bitcoin and other cryptos?,32807.19,United States of America,2284,333,FALSE,FALSE,2/26/2016 17:01,FALSE,FALSE,333,0.6875,0.1875
1428,7/14/2021,1.41538E+18,  I love it!!!,32807.19,,1246,320,FALSE,FALSE,7/5/2020 8:17,TRUE,FALSE,320,0.6,0.9765625
1438,7/14/2021,1.41538E+18,birthdayweekend linkedin twitter facebook instagram tiktok socialmedia tumblr dogecoin deal gift gifts giftideas shop shopping affiliatemarketing bitcoin popcorn Enjoy $10 off Orders of $50+ - Use code IR10 - ,32807.19,United States of America,67590,6566,FALSE,FALSE,6/25/2012 4:38,FALSE,FALSE,6566,0.5,0.4
1439,7/14/2021,1.41538E+18,love art sunset photography affiliatemarketing Check my website for affiliate referral cashback crypto shopping travel business dogecoin bitcoin ,32807.19,United States of America,67590,6566,FALSE,FALSE,6/25/2012 4:38,FALSE,FALSE,6566,0.6,0.5
1455,7/14/2021,1.41538E+18,"Market capitalization for most major altcoins dropped as the bears exerted pressure on the market. Bitcoin Cash broke through its crucial support level, Co...Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.625,0.265625
1456,7/14/2021,1.41538E+18,"This episode of ""Fed Watch"" covered the global macroeconomic latest, Fed taper and, of course, Bitcoin....Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.466666667,0.333333333
1458,7/14/2021,1.41538E+18,"This week’s newsletter contains a summary of a discussion on a proposed new opcode, links to updated wiki pages and more....Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.477272727,0.318181818
1459,7/14/2021,1.41538E+18,NFL running back Saquon Barkley will convert all of his marketing income into bitcoin using Lightning Network platform Strike....Read more: ,32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.25,0.25
1460,7/14/2021,1.41538E+18,The underlying architecture of the digital euro will be designed to have a negligible environmental footprint compared to Bitcoin and other crypto-assets....Read more: ,32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.291666667,0.125
1461,7/14/2021,1.41538E+18,"Greenidge Generation Holdings Inc., the mining firm based in Upstate New York, has announced the company has partnered with the Digital Currency Group mini...Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.338636364,0.109090909
1462,7/14/2021,1.41538E+18,Visa has consolidated a new partnership for the benefit of Bitcoin holders based in Austria. The payment giant has granted CryptoSpend permission to issue ...Read more: ,32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.651515152,0.212121212
1463,7/14/2021,1.41538E+18,Binance customers who claim to have suffered huge losses when binance froze on May 19 while BTC price was plunging are now going after the exchange for dam...Read more: ,32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.7,0.45
1464,7/14/2021,1.41538E+18,"Robin Alam/Icon Sportswire via Getty ImagesIf you want New York Giants star Saquon Barkley to endorse your product, you better be prepared to pay out in ...Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.484848485,0.378787879
1465,7/14/2021,1.41538E+18,"The SEC instituted proceedings on whether to approve the WisdomTree bitcoin ETF application, effectively delaying any firm decision by a few months. The U....Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.48,0.12
1466,7/14/2021,1.41538E+18,"Crypto enthusiasts have argued that Bitcoin protects holders from a weakening US dollar — but it isn't ""behaving like an inflation hedge anymore."" Bitcoin,...Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.5,0.5
1467,7/14/2021,1.41538E+18,"This episode of ""Fed Watch"" covered the global macroeconomic latest, Fed taper and, of course, Bitcoin. Watch This Episode On YouTubeListen To This Episo...Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.466666667,0.333333333
1468,7/14/2021,1.41538E+18,"This week’s newsletter contains a summary of a discussion on a proposed new opcode, links to updated wiki pages and more. The Bitcoin Optech newsletter pro...Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.484848485,0.378787879
1469,7/14/2021,1.41538E+18,"NFL running back Saquon Barkley has announced that he intends to receive all of his marketing income through bitcoin, using Lightning Network payments plat...Read more: ",32807.19,United States of America,5754,4650,FALSE,FALSE,10/17/2018 11:18,FALSE,FALSE,4650,0.25,0.25
1476,7/14/2021,1.41538E+18," is the only famous intellectual I have ever seen change his mind on something as publicly as he has on bitcoin. Love to see it. Nobody - no matter how smart - should have an immutable opinion on economics, currency, politics, whatever",32807.19,United States of America,180,360,FALSE,FALSE,4/3/2012 18:02,FALSE,FALSE,360,0.618253968,0.252380952
1478,7/14/2021,1.41538E+18,  Update Google-Trends on Bitcoin has dropped down again compared to last week ️- Now flattening out in the territory where it has been when price was around ~ $16k  ,32807.19,,3505,273,FALSE,FALSE,10/12/2020 8:22,TRUE,FALSE,273,0.177777778,-0.077777778
1482,7/14/2021,1.41538E+18,  You say that you know how Bitcoin works right?,32807.19,Bitcoin,3213,1197,FALSE,FALSE,8/12/2016 13:18,TRUE,FALSE,1197,0.535714286,0.285714286
1483,7/14/2021,1.41538E+18,ECB is looking to design a digital euro more energy-efficient than Bitcoin ,32807.19,,726,1179,FALSE,FALSE,6/24/2013 2:52,TRUE,FALSE,1179,0.25,0.25
1484,7/14/2021,1.41538E+18,Awesome T shirt! Thanks  ! Queen BTC bitcoin ,32807.19,,2784,161,FALSE,FALSE,9/18/2020 7:57,TRUE,FALSE,161,0.6,0.625
1485,7/14/2021,1.41538E+18, Bitcoin really has become a billionaire’s plaything. So well put. Ethereum,32807.19,United Kingdom,16146,4749,TRUE,FALSE,2/9/2010 12:33,FALSE,FALSE,4749,0.2,0.2
1486,7/14/2021,1.41538E+18,ECB Approves Next Stage of DigitalEuro With Investigation Phase. The next stage will last 24 months and aims to address key issues on design and distribution. ECB says infrastructure would use far less energy than Bitcoin. digitalcurrencies CBDC  ,32807.19,SÃO PAULO,1597,1420,FALSE,FALSE,3/20/2012 21:17,FALSE,FALSE,1420,0.355555556,-0.011111111
1487,7/14/2021,1.41538E+18, I would like to introduce you to Bitcoin Mining where you can make up to a minimum of 80% profit of your investment and 85% max. Without having to send out your funds to anyone. You earn directly via your wallet,32807.19,United States of America,172,217,FALSE,FALSE,1/2/2020 8:20,TRUE,FALSE,217,0.4,0.1
1491,7/14/2021,1.41538E+18,ECB is looking to design a digital euro more energy-efficient than Bitcoin  bizassetinsights bacdaily tokenization STO NFT,32807.19,"Zug, Switzerland",141,1697,FALSE,FALSE,11/30/2020 12:29,TRUE,FALSE,1697,0.25,0.25
1496,7/14/2021,1.41538E+18, Makes bitcoin more bullish. They will never learn!,32807.19,,364,409,FALSE,FALSE,2/24/2019 17:23,TRUE,FALSE,409,0.5,0.625
1503,7/14/2021,1.41538E+18,Join the PRNROCKET army!!!!!! The hottest token in crypto with the best team and community. LFG!!! btc Crypto bnb eth binance Altcoins bitcoin shib safemoon TRONPAD EthereumClassicnsfwapp CryptoNews    ,32807.19,,70,152,FALSE,FALSE,7/11/2020 17:34,TRUE,FALSE,152,0.3,1
1510,7/14/2021,1.41538E+18,"         This is a very good project, especially worth looking forward to.cryptocurrency Bitcoin Airdrop BSC Bitcoin ETH XSpaceDog XMD Airdropstario",32807.19,,49,1003,FALSE,FALSE,9/17/2020 23:27,TRUE,FALSE,1003,0.49,0.755
1514,7/14/2021,1.41538E+18,In order to grow you must be willing to fail  passiveincome money benjamins investing wallstreet stocks business rich million billion success moneymaking bitcoin motivation financialfreedom,32807.19,Dalaware,227,158,FALSE,FALSE,7/22/2017 11:57,TRUE,FALSE,158,0.45,0.10625
1517,7/14/2021,1.41538E+18," Yeah, well, thanks but I will stick to bitcoin",32807.19,CryptoWorld,870,466,FALSE,FALSE,11/5/2017 0:11,FALSE,FALSE,466,0.2,0.2
1522,7/14/2021,1.41538E+18,"If the FED’s CPI inflation rate is 5%, just imagine what the real inflation rate looks like. bitcoin",32807.19,United States of America,335,219,FALSE,FALSE,3/17/2012 7:27,FALSE,FALSE,219,0.3,0.2
1533,7/14/2021,1.41538E+18,"   The ability to do so is a core value proposition of crypto. You can back your value store with gold! Or with BTC. Or stocks/bonds/real estate/oil it doesn't matter. That's why we do it. If we didn't, Bitcoin wouldn't be able to exist in the first place.",32807.19,Canada,376,374,FALSE,FALSE,10/6/2009 4:16,FALSE,FALSE,374,0.319444444,0.25
1541,7/14/2021,1.41538E+18,The financial system is the last to get eaten by software. The only software to achieve this is Bitcoin. With it will come the decentralization of all the other sectors. It's why the elites who add nothing are becoming more authoritarian as they lose their concentrated power.,32807.19,,183,227,FALSE,FALSE,4/12/2007 20:34,FALSE,FALSE,227,0.465277778,0.1375
1547,7/14/2021,1.41538E+18,    Can you elaborate on crime etc? Especially for foreigners that are visible rich and on Bitcoin?,32807.19,Mempool,729,285,FALSE,FALSE,2/11/2014 4:15,TRUE,FALSE,285,0.916666667,0.291666667
