,Date,TweetID,Text,BTC Price,User Location,User follower count,UserFollowingCount,User Verified,Quote Status?,AccountCreationDate,Default Profile Theme?,DefaultProfileImage,TotalAccountLikes,Subjectivity,Polarity
1500,7/13/2021,1.41497E+18, Great project Congratulations I will continue to support you KUAPE KUCOIN KCC MEME BITCOIN KUAPEFINANCE DEX IDO AIRDROP GIVEAWAY,32655.52,,5,263,FALSE,FALSE,1/27/2018 15:16,TRUE,FALSE,263,0.75,0.8
1505,7/13/2021,1.41497E+18,"Will Bitcoin Soon Be An International Legal Tender? -  June 5th, 2021 El Salvador’s President, Nayib Bukele declared to the world that his country would accept bitcoin as legal tender. Just days later on June 9th El Salvador’s congress overwhelmingly app... ",32655.52,United States of America,234,2276,FALSE,FALSE,10/16/2017 0:05,TRUE,FALSE,2276,0.28,0.18
1516,7/13/2021,1.41497E+18,Any  Chads familiar with Strike? What's your take?,32655.52,United States of America,182,659,FALSE,FALSE,2/10/2012 22:06,FALSE,FALSE,659,0.5,0.375
1519,7/13/2021,1.41497E+18," Voting doesn't fix this. Opting out is our recourse. Opt out:- with Bitcoin- with agorism and ""you don't speak for me"" anarchy. Anarchy doesn't mean what most people think it's means. Discover  if you haven't.",32655.52,,172,440,FALSE,FALSE,4/26/2009 5:56,TRUE,FALSE,440,0.59375,0.09375
1521,7/13/2021,1.41497E+18,"Inflation is on the rise, bitcoin is going down ",32655.52,,127,621,FALSE,FALSE,10/3/2012 10:14,TRUE,FALSE,621,0.288888889,-0.155555556
1528,7/13/2021,1.41497E+18,"  Greg always says ""don't over think this"". In other words, what you can learn to position yourself appropriately is to not own any debt and to buy Bitcoin  Not financial advice, just an observation...",32655.52,Citadel,61,512,FALSE,FALSE,4/19/2020 13:26,TRUE,FALSE,512,0.458333333,-0.141666667
1553,7/13/2021,1.41497E+18,  Super project     KUAPE KUCOIN KCC MEME BITCOIN KUAPEFINANCE,32655.52,,93,537,FALSE,FALSE,5/17/2020 13:29,TRUE,FALSE,537,0.666666667,0.333333333
1556,7/13/2021,1.41497E+18, those who attack Bitcoin maybe don’t realize thatBitcoin represents hopefor so many people,32655.52,,119,1159,FALSE,FALSE,12/23/2020 18:39,TRUE,FALSE,1159,0.5,0.5
1595,7/13/2021,1.41497E+18, those who attack Bitcoinmaybe don’t realize thatBitcoin represents hopefor so many people,32655.52,São Paulo.,1255,956,FALSE,FALSE,5/1/2013 1:37,FALSE,FALSE,956,0.5,0.5
1619,7/13/2021,1.41497E+18,This is not nothing.  are some serious investors...  ,32655.52,United States of America,2825,326,FALSE,FALSE,4/14/2020 14:56,TRUE,FALSE,326,0.666666667,-0.333333333
1625,7/13/2021,1.41497E+18,It is easy to know that money is flowing from crypto to equity market  ,32655.52,,37,227,FALSE,FALSE,11/18/2019 22:02,TRUE,FALSE,227,0.833333333,0.433333333
1688,7/13/2021,1.41497E+18,"This is a great episode! Bitcoin's impact, on the economy, the environment, the global south, internet cultures, etc is something that needs analysis from the left.  has created a great forum for informed debate on this   's research sounds great  ",32655.52,,461,885,FALSE,TRUE,3/19/2012 11:34,TRUE,FALSE,885,0.45,0.52
1713,7/13/2021,1.41497E+18,"This project is really good,great community, I hope the project thrives...    Thanks to  tech, Maiar enables anyone to get a Bitcoin wallet in just a few seconds.  ",32655.52,,116,819,FALSE,TRUE,8/11/2020 11:40,TRUE,FALSE,819,0.166666667,0.066666667
1714,7/13/2021,1.41497E+18, Looking for how to earn continuous passive income? Bitcoin is the safest investment which can guarantee you passive income to attain financial freedom. If you need professional guidances on how to maximize profits in bitcoin in both short term and long term DM Me if interested!,32655.52,United States of America,2244,1531,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1531,0.26,0.0725
1726,7/13/2021,1.41497E+18,This is the most bullish Bitcoin chart there is. ,32655.52,,51965,214,FALSE,FALSE,2/20/2018 11:15,TRUE,FALSE,214,0.5,0.5
1737,7/13/2021,1.41497E+18,  Awesome and great project    KUAPE KUCOIN KCC MEME Bitcoin  KUAPEFINANCE,32655.52,,8,119,FALSE,FALSE,5/3/2017 11:43,TRUE,FALSE,119,0.875,0.9
1745,7/13/2021,1.41497E+18,China’s Ban on Bitcoin Follows a Pattern Frequently Used by Beijing Since the End 2000sAnything that promotes freedom is banned by the Chinese authorities. cc ,32655.52,,8586,697,FALSE,FALSE,7/20/2009 6:38,TRUE,FALSE,697,0.15,0.05
1749,7/13/2021,1.41497E+18,"Bitcoin is fast emerging as a viable form of payment, thanks to improvements in its txs speeds and reductions in costs from LightningNetwork, but its utility as a currency makes more sense in some situations than others, says : ",32655.52,Planet HODL,7401,4807,FALSE,FALSE,11/17/2013 23:36,FALSE,FALSE,4807,0.433333333,0.3
1789,7/13/2021,1.41497E+18, My question to people who are encouraged to buy bitcoin is why they do not buy it themselves when they know that bitcoin is good and will become expensive? Because they buy at a low price and want to sell it to you at a high price to make a profit. Humans to print people's money,32655.52,South Korea,49,416,FALSE,FALSE,7/3/2020 23:04,TRUE,FALSE,416,0.535,0.09
1818,7/13/2021,1.41497E+18,CT unpopular opinion: there is no correlation between inflation in the US and the price of Bitcoin. Anyone who says otherwise owns a lot of BTC and needs/wants your USD to purchase other stuff.,32655.52,25.7617° N & 28.2916° N,122,926,FALSE,FALSE,2/24/2009 1:59,TRUE,FALSE,926,0.375,-0.125
1820,7/13/2021,1.41497E+18, Nice projectKUAPE KUCOIN KCC MEME BITCOIN KUAPEFINANCE DEX IDO AIRDROP GIVEAWAY,32655.52,,25,383,FALSE,FALSE,9/7/2018 8:37,TRUE,FALSE,383,1,0.6
1837,7/13/2021,1.41497E+18, Looking for how to earn continuous passive income? Bitcoin is the safest investment which can guarantee you passive income to attain financial freedom. If you need professional guidances on how to maximize profits in bitcoin in both short term and long term DM Me if interested!,32655.52,United States of America,2244,1531,FALSE,FALSE,7/4/2019 9:51,TRUE,FALSE,1531,0.26,0.0725
1848,7/13/2021,1.41497E+18,Sweet. Nuclear is one of the cleanest and most stable forms of energy that should be embraced as the main energy source for mankind. Nuclear Bitcoin mining is free of ESG-bullshit &amp; is the next best thing to off-grid mining.,32655.52,Buenos Aires,339,974,FALSE,FALSE,5/11/2017 9:34,FALSE,FALSE,974,0.430555556,0.402777778
1860,7/13/2021,1.41497E+18,People debate on Gold vs Bitcoin to find the best asset to protect against the inflation..Inflation data came out..Both Bitcoin and Gold plummet. ,32655.52,Cambodia,55,232,FALSE,FALSE,1/20/2017 15:45,TRUE,FALSE,232,0.3,1
1888,7/13/2021,1.41497E+18,"KuApe Finance is one of the best project with great visionsAm sure no one will want to miss a project like this, the first Airdrop on Kucoin BlockchainInvest in KuApe token today for great return KUAPE KUCOIN KCC MEME BITCOIN KUAPEFINANCE",32655.52,,379,544,FALSE,FALSE,12/26/2020 13:04,TRUE,FALSE,544,0.604444444,0.67
1910,7/13/2021,1.41497E+18,"This is nice giveway... Hope for the best and I received the give way... Thanks to  tech, Maiar enables anyone to get a Bitcoin wallet in just a few seconds.  ",32655.52,India,134,669,FALSE,TRUE,6/30/2011 10:22,FALSE,FALSE,669,0.4,0.4
1921,7/13/2021,1.41497E+18," I borrow against 3,5% .. still bitcoin for free",32655.52,,77,175,FALSE,FALSE,9/24/2019 6:17,TRUE,FALSE,175,0.8,0.4
1924,7/13/2021,1.41497E+18, Hopefully in the future it will get better and develop. If you are consistent in your project. Then I am sure your project will be very successful in the market LazyDoge Airdrop Crypto BinanceSmartChain AirdropInspector Bitcoin,32655.52,,31,700,FALSE,FALSE,7/8/2017 17:10,TRUE,FALSE,700,0.552777778,0.445
1933,7/13/2021,1.41497E+18,Do people always say you sound like a crazy person when you explain bitcoin?Come ask questions and educate yourself with me   &amp; . Stop sounding like a cult member today! ,32655.52,,9191,832,FALSE,FALSE,8/6/2020 5:23,TRUE,FALSE,832,0.65,-0.175
1939,7/13/2021,1.41497E+18, Believe this is a faithful project. The projector has a lot of attractions so hopefully the project will be better in the future.      Airdrop Bitcoin Ethereum Crypto crypto SafeTrum TRUM Airdropstario,32655.52,,26,536,FALSE,FALSE,6/5/2020 15:34,TRUE,FALSE,536,0.3125,0.25
1948,7/13/2021,1.41497E+18,The project is constantly attracting growing interest as a global audience and investors! The project has very ambitious plans to conquer the market! I advise everyone to participate in the purchase of tokens! Plastic finance ESG Compliant plasticfinance plastic bitcoin,32655.52,Bangladesh,3655,4472,FALSE,FALSE,10/13/2014 8:29,TRUE,FALSE,4472,0.436111111,0.169270833
1979,7/13/2021,1.41497E+18,"Seriously asking...if the bitcoin market is being suppressed so institutions can buy in, at what point do they stop manipulating and let it run? Won't they do this for years to come?",32655.52,,139,543,FALSE,FALSE,8/13/2010 17:17,FALSE,FALSE,543,0.666666667,-0.333333333
1993,7/13/2021,1.41497E+18,ONLY ONE BITCOIN INDICATOR DECIDES BULL OR BEAR MARKET! (ONLY FEW KNOW)  via ,32655.52,,338,437,FALSE,FALSE,3/26/2018 8:59,TRUE,FALSE,437,0.7,-0.066666667
1996,7/13/2021,1.41497E+18,The wait is finally over...16th is just by the corner!Join this incredible and promising community for this tweet and thank me later.NotFinancialAdvice Crypto Bitcoin  green ,32655.52,,418,490,FALSE,TRUE,10/15/2019 3:24,TRUE,FALSE,490,0.675,0.225
